Entity,Continent,Hemisphere,Year,Average monthly precipitation,ghgEmissions,temperature_anomaly,Annual CO2 emissions (per capita),Location,pop
Cote d'Ivoire,Africa,Northern Hemisphere,1990,9.596212144,9300000,0.528333333,0.401,Western,12517660
Cote d'Ivoire,Africa,Northern Hemisphere,1991,9.776621242,15040000,0.409166667,0.3485,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,1992,9.272530339,20650000,0.133333333,0.3,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,1993,10.10522727,26350000,0.189166667,0.3837,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,1994,10.54382573,32150000,0.371666667,0.3009,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,1995,11.26193186,31930000,0.5775,0.4307,Western,14676860
Cote d'Ivoire,Africa,Northern Hemisphere,1996,10.99774244,31610000,0.264166667,0.5002,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,1997,9.097840925,32240000,0.5175,0.4635,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,1998,9.49415151,31790000,0.705,0.4224,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,1999,9.957242467,33100000,0.478333333,0.3705,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2000,11.57890909,32390000,0.496666667,0.3928,Western,16581450
Cote d'Ivoire,Africa,Northern Hemisphere,2001,10.42162881,31500000,0.638333333,0.4389,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2002,9.871522743,30920000,0.7125,0.4038,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2003,10.98747728,27950000,0.746666667,0.2917,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2004,9.834363643,25450000,0.659166667,0.4082,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2005,8.817590904,26230000,0.854166667,0.4084,Western,18020950
Cote d'Ivoire,Africa,Northern Hemisphere,2006,10.99602274,24230000,0.815833333,0.3632,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2007,9.480431843,22770000,0.851666667,0.341,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2008,10.29754545,22180000,0.6825,0.3362,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2009,11.00290911,20180000,0.725833333,0.2749,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2010,12.92805306,19200000,0.899166667,0.2953,Western,19737800
Cote d'Ivoire,Africa,Northern Hemisphere,2011,10.38503783,18190000,0.741666667,0.3016,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2012,10.52570456,18910000,0.814166667,0.387,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2013,10.77718184,20600000,0.800833333,0.4313,Western,
Cote d'Ivoire,Africa,Northern Hemisphere,2014,12.63004548,20430000,0.919166667,0.43,Western,
Gambia,Africa,Northern Hemisphere,1970,7.01805528,,-0.038333333,0.1026,Western,458620
Gambia,Africa,Northern Hemisphere,1971,7.740833124,,-0.153333333,0.115,Western,
Gambia,Africa,Northern Hemisphere,1972,5.378888925,,-0.173333333,0.1339,Western,
Gambia,Africa,Northern Hemisphere,1973,7.083888849,,0.096666667,0.1228,Western,
Gambia,Africa,Northern Hemisphere,1974,7.286944389,,-0.176666667,0.119,Western,
Gambia,Africa,Northern Hemisphere,1975,9.214166641,,-0.053333333,0.1832,Western,538460
Gambia,Africa,Northern Hemisphere,1976,8.026389122,,-0.205,0.1774,Western,
Gambia,Africa,Northern Hemisphere,1977,5.211388906,,0.118333333,0.1969,Western,
Gambia,Africa,Northern Hemisphere,1978,8.660555522,,0.02,0.2334,Western,
Gambia,Africa,Northern Hemisphere,1979,7.358888944,,0.084166667,0.2376,Western,
Gambia,Africa,Northern Hemisphere,1980,5.646944364,,0.1675,0.2472,Western,629780
Gambia,Africa,Northern Hemisphere,1981,6.529444536,,0.37,0.2396,Western,
Gambia,Africa,Northern Hemisphere,1982,6.630833308,,0.054166667,0.2377,Western,
Gambia,Africa,Northern Hemisphere,1983,4.51777784,,0.246666667,0.2302,Western,
Gambia,Africa,Northern Hemisphere,1984,6.380277793,,0.038333333,0.2373,Western,
Gambia,Africa,Northern Hemisphere,1985,7.121944269,,-0.003333333,0.2279,Western,767460
Gambia,Africa,Northern Hemisphere,1986,6.576388677,,0.133333333,0.2038,Western,
Gambia,Africa,Northern Hemisphere,1987,7.243611336,,0.246666667,0.216,Western,
Gambia,Africa,Northern Hemisphere,1988,7.989722093,,0.370833333,0.2097,Western,
Gambia,Africa,Northern Hemisphere,1989,7.989444892,,0.2675,0.1961,Western,
Gambia,Africa,Northern Hemisphere,1990,7.555555503,4370000,0.528333333,0.2071,Western,965340
Gambia,Africa,Northern Hemisphere,1991,6.149722258,4530000,0.409166667,0.1993,Western,
Gambia,Africa,Northern Hemisphere,1992,7.537222226,4650000,0.133333333,0.1926,Western,
Gambia,Africa,Northern Hemisphere,1993,7.198055585,4770000,0.189166667,0.1969,Western,
Gambia,Africa,Northern Hemisphere,1994,7.791111151,4310000,0.371666667,0.1909,Western,
Gambia,Africa,Northern Hemisphere,1995,7.026944478,3840000,0.5775,0.1915,Western,1125910
Gambia,Africa,Northern Hemisphere,1996,6.662499746,3590000,0.264166667,0.1889,Western,
Gambia,Africa,Northern Hemisphere,1997,6.74555556,3250000,0.5175,0.1862,Western,
Gambia,Africa,Northern Hemisphere,1998,6.23999993,3010000,0.705,0.1953,Western,
Gambia,Africa,Northern Hemisphere,1999,8.810833613,2700000,0.478333333,0.2152,Western,
Gambia,Africa,Northern Hemisphere,2000,7.816389084,2470000,0.496666667,0.2085,Western,1297080
Gambia,Africa,Northern Hemisphere,2001,9.00111119,2300000,0.638333333,0.2209,Western,
Gambia,Africa,Northern Hemisphere,2002,6.78111124,2130000,0.7125,0.214,Western,
Gambia,Africa,Northern Hemisphere,2003,8.055555344,1980000,0.746666667,0.2072,Western,
Gambia,Africa,Northern Hemisphere,2004,5.627499898,1890000,0.659166667,0.2155,Western,
Gambia,Africa,Northern Hemisphere,2005,8.679166794,1740000,0.854166667,0.2112,Western,1503680
Gambia,Africa,Northern Hemisphere,2006,7.827500184,1880000,0.815833333,0.221,Western,
Gambia,Africa,Northern Hemisphere,2007,7.95638895,1910000,0.851666667,0.2145,Western,
Gambia,Africa,Northern Hemisphere,2008,10.73527813,2090000,0.6825,0.2169,Western,
Gambia,Africa,Northern Hemisphere,2009,10.60666688,2410000,0.725833333,0.219,Western,
Gambia,Africa,Northern Hemisphere,2010,11.83749994,2570000,0.899166667,0.2411,Western,1728390
Gambia,Africa,Northern Hemisphere,2011,7.666388671,2250000,0.741666667,0.2419,Western,
Gambia,Africa,Northern Hemisphere,2012,10.69777775,2350000,0.814166667,0.2385,Western,
Gambia,Africa,Northern Hemisphere,2013,8.673611164,2440000,0.800833333,0.2202,Western,
Gambia,Africa,Northern Hemisphere,2014,6.898611228,2600000,0.919166667,0.2534,Western,
Ghana,Africa,Northern Hemisphere,1970,9.839599585,,-0.038333333,0.3001,Western,8682140
Ghana,Africa,Northern Hemisphere,1971,10.974697,,-0.153333333,0.2554,Western,
Ghana,Africa,Northern Hemisphere,1972,10.25954549,,-0.173333333,0.2622,Western,
Ghana,Africa,Northern Hemisphere,1973,10.29387447,,0.096666667,0.2603,Western,
Ghana,Africa,Northern Hemisphere,1974,11.14278134,,-0.176666667,0.3008,Western,
Ghana,Africa,Northern Hemisphere,1975,10.30168829,,-0.053333333,0.2745,Western,9923620
Ghana,Africa,Northern Hemisphere,1976,10.15896103,,-0.205,0.2379,Western,
Ghana,Africa,Northern Hemisphere,1977,8.751266226,,0.118333333,0.2878,Western,
Ghana,Africa,Northern Hemisphere,1978,10.31643945,,0.02,0.2793,Western,
Ghana,Africa,Northern Hemisphere,1979,12.18860388,,0.084166667,0.2452,Western,
Ghana,Africa,Northern Hemisphere,1980,10.76259744,,0.1675,0.2305,Western,10922360
Ghana,Africa,Northern Hemisphere,1981,10.05584413,,0.37,0.267,Western,
Ghana,Africa,Northern Hemisphere,1982,9.415887455,,0.054166667,0.2594,Western,
Ghana,Africa,Northern Hemisphere,1983,7.596190446,,0.246666667,0.3024,Western,
Ghana,Africa,Northern Hemisphere,1984,11.02975104,,0.038333333,0.2069,Western,
Ghana,Africa,Northern Hemisphere,1985,10.97468613,,-0.003333333,0.2583,Western,12830780
Ghana,Africa,Northern Hemisphere,1986,9.623852841,,0.133333333,0.2302,Western,
Ghana,Africa,Northern Hemisphere,1987,10.69766234,,0.246666667,0.2408,Western,
Ghana,Africa,Northern Hemisphere,1988,10.20359306,,0.370833333,0.2446,Western,
Ghana,Africa,Northern Hemisphere,1989,11.74953464,,0.2675,0.2296,Western,
Ghana,Africa,Northern Hemisphere,1990,9.43002167,13410000,0.528333333,0.2566,Western,14792770
Ghana,Africa,Northern Hemisphere,1991,12.34880948,13730000,0.409166667,0.2768,Western,
Ghana,Africa,Northern Hemisphere,1992,8.615454544,14450000,0.133333333,0.2339,Western,
Ghana,Africa,Northern Hemisphere,1993,9.901482638,14910000,0.189166667,0.2676,Western,
Ghana,Africa,Northern Hemisphere,1994,9.831590857,15370000,0.371666667,0.3073,Western,
Ghana,Africa,Northern Hemisphere,1995,10.61527057,15960000,0.5775,0.3029,Western,16997170
Ghana,Africa,Northern Hemisphere,1996,10.84060605,16350000,0.264166667,0.3132,Western,
Ghana,Africa,Northern Hemisphere,1997,10.64397188,17340000,0.5175,0.3464,Western,
Ghana,Africa,Northern Hemisphere,1998,9.186125514,20100000,0.705,0.3402,Western,
Ghana,Africa,Northern Hemisphere,1999,11.6602057,19750000,0.478333333,0.3386,Western,
Ghana,Africa,Northern Hemisphere,2000,9.367846347,20440000,0.496666667,0.3164,Western,19165490
Ghana,Africa,Northern Hemisphere,2001,8.812251097,21550000,0.638333333,0.3408,Western,
Ghana,Africa,Northern Hemisphere,2002,10.30521642,23270000,0.7125,0.3572,Western,
Ghana,Africa,Northern Hemisphere,2003,10.7565693,23540000,0.746666667,0.3584,Western,
Ghana,Africa,Northern Hemisphere,2004,9.826103885,21910000,0.659166667,0.3362,Western,
Ghana,Africa,Northern Hemisphere,2005,9.586958916,25170000,0.854166667,0.3119,Western,21639810
Ghana,Africa,Northern Hemisphere,2006,10.38747836,25900000,0.815833333,0.4093,Western,
Ghana,Africa,Northern Hemisphere,2007,11.77873372,26470000,0.851666667,0.4189,Western,
Ghana,Africa,Northern Hemisphere,2008,10.8755736,26130000,0.6825,0.3788,Western,
Ghana,Africa,Northern Hemisphere,2009,9.911980511,27630000,0.725833333,0.3102,Western,
Ghana,Africa,Northern Hemisphere,2010,10.52262992,29940000,0.899166667,0.3919,Western,24391820
Ghana,Africa,Northern Hemisphere,2011,10.00003247,33770000,0.741666667,0.4422,Western,
Ghana,Africa,Northern Hemisphere,2012,9.994145065,35770000,0.814166667,0.5507,Western,
Ghana,Africa,Northern Hemisphere,2013,9.795292167,38950000,0.800833333,0.5329,Western,
Ghana,Africa,Northern Hemisphere,2014,9.614740285,39600000,0.919166667,0.542,Western,
Guinea,Africa,Northern Hemisphere,1970,14.24259612,,-0.038333333,0.1905,Western,4152790
Guinea,Africa,Northern Hemisphere,1971,14.43482912,,-0.153333333,0.1926,Western,
Guinea,Africa,Northern Hemisphere,1972,14.32059827,,-0.173333333,0.1939,Western,
Guinea,Africa,Northern Hemisphere,1973,14.03367525,,0.096666667,0.1842,Western,
Guinea,Africa,Northern Hemisphere,1974,15.30920941,,-0.176666667,0.1897,Western,
Guinea,Africa,Northern Hemisphere,1975,14.97498935,,-0.053333333,0.1876,Western,4286560
Guinea,Africa,Northern Hemisphere,1976,15.91741448,,-0.205,0.1945,Western,
Guinea,Africa,Northern Hemisphere,1977,12.65136748,,0.118333333,0.1947,Western,
Guinea,Africa,Northern Hemisphere,1978,15.2523825,,0.02,0.1917,Western,
Guinea,Africa,Northern Hemisphere,1979,13.83199777,,0.084166667,0.1977,Western,
Guinea,Africa,Northern Hemisphere,1980,13.42267093,,0.1675,0.1978,Western,4406100
Guinea,Africa,Northern Hemisphere,1981,14.7691132,,0.37,0.1991,Western,
Guinea,Africa,Northern Hemisphere,1982,13.99254277,,0.054166667,0.1934,Western,
Guinea,Africa,Northern Hemisphere,1983,12.92201915,,0.246666667,0.1834,Western,
Guinea,Africa,Northern Hemisphere,1984,12.3650855,,0.038333333,0.1837,Western,
Guinea,Africa,Northern Hemisphere,1985,13.90029909,,-0.003333333,0.1815,Western,4910770
Guinea,Africa,Northern Hemisphere,1986,13.30648499,,0.133333333,0.177,Western,
Guinea,Africa,Northern Hemisphere,1987,13.07444444,,0.246666667,0.1712,Western,
Guinea,Africa,Northern Hemisphere,1988,13.86601496,,0.370833333,0.1715,Western,
Guinea,Africa,Northern Hemisphere,1989,13.9211111,,0.2675,0.1693,Western,
Guinea,Africa,Northern Hemisphere,1990,13.58877137,10090000,0.528333333,0.158,Western,5759400
Guinea,Africa,Northern Hemisphere,1991,13.95013891,10410000,0.409166667,0.157,Western,
Guinea,Africa,Northern Hemisphere,1992,14.33301278,10750000,0.133333333,0.1577,Western,
Guinea,Africa,Northern Hemisphere,1993,13.85143163,11110000,0.189166667,0.1578,Western,
Guinea,Africa,Northern Hemisphere,1994,16.9120514,11630000,0.371666667,0.1589,Western,
Guinea,Africa,Northern Hemisphere,1995,14.76971158,12050000,0.5775,0.1603,Western,7565230
Guinea,Africa,Northern Hemisphere,1996,14.76482904,11490000,0.264166667,0.1654,Western,
Guinea,Africa,Northern Hemisphere,1997,14.86102566,11800000,0.5175,0.1683,Western,
Guinea,Africa,Northern Hemisphere,1998,14.65741454,12820000,0.705,0.1734,Western,
Guinea,Africa,Northern Hemisphere,1999,15.77735047,12610000,0.478333333,0.1779,Western,
Guinea,Africa,Northern Hemisphere,2000,14.57940172,13300000,0.496666667,0.181,Western,8344490
Guinea,Africa,Northern Hemisphere,2001,13.77198721,14310000,0.638333333,0.1854,Western,
Guinea,Africa,Northern Hemisphere,2002,12.0782051,15720000,0.7125,0.189,Western,
Guinea,Africa,Northern Hemisphere,2003,13.61191251,15580000,0.746666667,0.1942,Western,
Guinea,Africa,Northern Hemisphere,2004,10.38356841,15580000,0.659166667,0.1974,Western,
Guinea,Africa,Northern Hemisphere,2005,11.86705128,17060000,0.854166667,0.2003,Western,9041450
Guinea,Africa,Northern Hemisphere,2006,14.74002134,17260000,0.815833333,0.2031,Western,
Guinea,Africa,Northern Hemisphere,2007,13.37096156,17570000,0.851666667,0.2067,Western,
Guinea,Africa,Northern Hemisphere,2008,16.25194444,18530000,0.6825,0.205,Western,
Guinea,Africa,Northern Hemisphere,2009,14.08618596,18870000,0.725833333,0.2118,Western,
Guinea,Africa,Northern Hemisphere,2010,16.99068374,21160000,0.899166667,0.2437,Western,9981590
Guinea,Africa,Northern Hemisphere,2011,15.19543801,22720000,0.741666667,0.2489,Western,
Guinea,Africa,Northern Hemisphere,2012,15.28832267,23950000,0.814166667,0.2274,Western,
Guinea,Africa,Northern Hemisphere,2013,14.87168806,24380000,0.800833333,0.1937,Western,
Guinea,Africa,Northern Hemisphere,2014,14.82834397,25140000,0.919166667,0.1942,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1970,14.78530329,,-0.038333333,0.0988,Western,602790
Guinea-Bissau,Africa,Northern Hemisphere,1971,13.38515178,,-0.153333333,0.102,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1972,10.96750012,,-0.173333333,0.09,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1973,12.97727264,,0.096666667,0.1473,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1974,13.55393947,,-0.176666667,0.1354,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1975,16.21280297,,-0.053333333,0.1483,Western,693930
Guinea-Bissau,Africa,Northern Hemisphere,1976,17.27249995,,-0.205,0.1237,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1977,10.21939386,,0.118333333,0.1329,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1978,15.36507563,,0.02,0.1329,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1979,11.37143933,,0.084166667,0.1419,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1980,10.89219696,,0.1675,0.1875,Western,834460
Guinea-Bissau,Africa,Northern Hemisphere,1981,14.51969702,,0.37,0.18,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1982,12.31916662,,0.054166667,0.1763,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1983,11.44234848,,0.246666667,0.1721,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1984,10.98234844,,0.038333333,0.1894,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1985,11.81931825,,-0.003333333,0.1974,Western,918760
Guinea-Bissau,Africa,Northern Hemisphere,1986,12.29621211,,0.133333333,0.2053,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1987,12.46242436,,0.246666667,0.2128,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1988,15.30545469,,0.370833333,0.2317,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1989,13.50681825,,0.2675,0.242,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1990,11.84946953,1580000,0.528333333,0.1766,Western,1016460
Guinea-Bissau,Africa,Northern Hemisphere,1991,13.99340933,1600000,0.409166667,0.1763,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1992,14.03613628,1630000,0.133333333,0.176,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1993,13.0404546,1660000,0.189166667,0.1756,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1994,16.07984846,1690000,0.371666667,0.1718,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1995,12.98856068,1720000,0.5775,0.1683,Western,1125300
Guinea-Bissau,Africa,Northern Hemisphere,1996,13.74371234,1650000,0.264166667,0.1649,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1997,12.80939397,1640000,0.5175,0.1779,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1998,13.65030306,1620000,0.705,0.1492,Western,
Guinea-Bissau,Africa,Northern Hemisphere,1999,15.64878811,1760000,0.478333333,0.165,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2000,14.34416693,1730000,0.496666667,0.122,Western,1240650
Guinea-Bissau,Africa,Northern Hemisphere,2001,14.6121215,1960000,0.638333333,0.1224,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2002,11.50583328,2080000,0.7125,0.1227,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2003,13.13984854,2120000,0.746666667,0.1513,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2004,11.62045453,2060000,0.659166667,0.1534,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2005,15.04553023,2020000,0.854166667,0.158,Western,1367690
Guinea-Bissau,Africa,Northern Hemisphere,2006,14.08984817,2190000,0.815833333,0.1569,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2007,14.03083324,2220000,0.851666667,0.1635,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2008,17.10999992,2130000,0.6825,0.157,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2009,15.05416653,2240000,0.725833333,0.158,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2010,16.6199998,2330000,0.899166667,0.1564,Western,1515220
Guinea-Bissau,Africa,Northern Hemisphere,2011,14.1509089,2340000,0.741666667,0.1571,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2012,15.47469677,2540000,0.814166667,0.1575,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2013,12.25363627,2500000,0.800833333,0.1556,Western,
Guinea-Bissau,Africa,Northern Hemisphere,2014,13.58189392,2500000,0.919166667,0.1602,Western,
Liberia,Africa,Northern Hemisphere,1970,20.74693541,,-0.038333333,1.0356,Western,1439680
Liberia,Africa,Northern Hemisphere,1971,20.63690856,,-0.153333333,1.0606,Western,
Liberia,Africa,Northern Hemisphere,1972,21.9187635,,-0.173333333,1.021,Western,
Liberia,Africa,Northern Hemisphere,1973,21.38115603,,0.096666667,0.9772,Western,
Liberia,Africa,Northern Hemisphere,1974,20.45118295,,-0.176666667,1.1063,Western,
Liberia,Africa,Northern Hemisphere,1975,18.70723112,,-0.053333333,0.927,Western,1657970
Liberia,Africa,Northern Hemisphere,1976,20.53752672,,-0.205,0.8966,Western,
Liberia,Africa,Northern Hemisphere,1977,19.34631735,,0.118333333,0.8695,Western,
Liberia,Africa,Northern Hemisphere,1978,20.78056449,,0.02,0.8634,Western,
Liberia,Africa,Northern Hemisphere,1979,22.10905903,,0.084166667,1.0823,Western,
Liberia,Africa,Northern Hemisphere,1980,19.64037615,,0.1675,1.0996,Western,1922540
Liberia,Africa,Northern Hemisphere,1981,18.74975801,,0.37,1.0084,Western,
Liberia,Africa,Northern Hemisphere,1982,18.23548378,,0.054166667,0.3003,Western,
